t_s,x,y,yaw,dtrans_m,drot_rad,cmd_lin,cmd_ang,stamp_age_s,moving
0.57,-0.0297,-0.0486,0.0384,,,0.0,0.0,-0.775,0
1.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.879,0
1.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.876,0
2.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.873,0
2.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.868,0
3.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.769,0
3.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.871,0
4.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.87,0
4.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.77,0
5.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.868,0
5.56,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.866,0
6.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.765,0
6.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.864,0
7.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.864,0
7.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.863,0
8.06,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.863,0
8.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.862,0
9.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.861,0
9.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.861,0
10.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.86,0
10.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.859,0
11.06,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.859,0
11.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.858,0
12.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.858,0
12.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.857,0
13.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.857,0
13.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.857,0
14.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.856,0
14.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.855,0
15.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.854,0
15.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.853,0
16.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.855,0
16.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.856,0
17.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.856,0
17.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.855,0
18.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.853,0
18.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.856,0
19.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.849,0
19.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.857,0
20.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.855,0
20.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.854,0
21.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.854,0
21.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.857,0
22.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.857,0
22.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.856,0
23.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.856,0
23.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.855,0
24.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.853,0
24.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.853,0
25.06,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.853,0
25.56,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.852,0
26.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.852,0
26.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.851,0
27.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.85,0
27.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.849,0
28.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.849,0
28.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.85,0
29.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.849,0
29.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.844,0
30.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.842,0
30.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.841,0
31.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.843,0
31.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.845,0
32.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.845,0
32.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.845,0
33.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.842,0
33.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.842,0
34.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.842,0
34.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.838,0
35.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.84,0
35.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.839,0
36.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.838,0
36.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.838,0
37.06,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.841,0
37.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.84,0
38.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.839,0
38.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.838,0
39.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.836,0
39.56,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.836,0
40.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.836,0
40.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.838,0
41.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.838,0
41.56,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.837,0
42.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.836,0
42.56,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.835,0
43.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.835,0
43.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.837,0
44.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.837,0
44.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.834,0
45.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.834,0
45.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.836,0
46.06,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.837,0
46.56,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.836,0
47.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.835,0
47.56,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.834,0
48.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.834,0
48.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.834,0
49.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.835,0
49.56,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.835,0
50.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.834,0
50.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.834,0
51.06,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.836,0
51.56,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.835,0
52.06,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.834,0
52.56,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.834,0
53.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.833,0
53.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.832,0
54.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.831,0
54.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.833,0
55.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.833,0
55.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.833,0
56.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.831,0
56.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.831,0
57.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.829,0
57.56,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.829,0
58.06,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.832,0
58.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.831,0
59.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.83,0
59.56,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.826,0
60.06,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.824,0
60.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.823,0
61.06,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.825,0
61.56,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.826,0
62.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.825,0
62.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.723,0
63.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.824,0
63.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.82,0
64.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.827,0
64.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.826,0
65.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.825,0
65.56,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.825,0
66.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.822,0
66.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.828,0
67.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.829,0
67.56,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.829,0
68.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.819,0
68.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.82,0
69.06,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.818,0
69.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.816,0
70.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.818,0
70.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.82,0
71.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.818,0
71.56,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.815,0
72.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.0,0.0,-0.811,0
72.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.187,0.0,-0.81,1
73.07,-0.0297,-0.0486,0.0384,0.0,0.0,0.3,0.0,-0.81,1
73.57,-0.0297,-0.0486,0.0384,0.0,0.0,0.3,0.0,-0.809,1
74.06,-0.0369,-0.0622,0.0314,0.0153,0.007,0.3,0.0,-0.809,1
74.58,-0.0369,-0.0622,0.0314,0.0,0.0,0.3,0.0,-0.796,1
75.07,-0.0428,-0.0352,0.0419,0.0276,0.0105,0.3,0.0,-0.811,1
75.57,-0.0278,-0.051,0.0349,0.0218,0.007,0.3,0.0,-0.81,1
76.07,-0.0171,-0.0357,0.0401,0.0186,0.0052,0.3,0.0,-0.81,1
76.57,-0.0171,-0.0357,0.0401,0.0,0.0,0.3,0.0,-0.809,1
77.07,0.0048,-0.0427,0.0384,0.023,0.0017,0.3,0.0,-0.805,1
77.57,0.0048,-0.0527,0.0384,0.01,0.0,0.0,0.0,-0.803,0
78.07,0.0048,-0.0527,0.0384,0.0,0.0,-0.25,0.0,-0.801,1
78.57,0.0048,-0.0527,0.0384,0.0,0.0,-0.25,0.0,-0.801,1
79.07,0.0048,-0.0527,0.0384,0.0,0.0,-0.25,0.0,-0.803,1
79.56,0.0541,0.0029,0.0349,0.0743,0.0035,-0.25,0.0,-0.802,1
80.07,0.0541,0.0029,0.0349,0.0,0.0,-0.25,0.0,-0.8,1
80.57,0.0382,0.005,0.0366,0.016,0.0017,-0.25,0.0,-0.798,1
81.07,0.0256,0.0179,0.0401,0.0181,0.0035,-0.25,0.0,-0.799,1
81.57,0.0256,0.0179,0.0401,0.0,0.0,-0.25,0.0,-0.801,1
82.07,0.0177,0.0155,0.0366,0.0082,0.0035,-0.25,0.0,-0.802,1
82.57,0.016,0.0174,0.0401,0.0025,0.0035,-0.25,0.0,-0.802,1
83.07,0.016,0.0174,0.0401,0.0,0.0,-0.25,0.0,-0.8,1
83.56,0.0136,0.0201,0.0471,0.0037,0.007,-0.137,0.0,-0.8,1
84.07,0.0136,0.0201,0.0471,0.0,0.0,0.153,0.0,-0.796,1
84.57,0.0136,0.0201,0.0471,0.0,0.0,0.525,0.0,-0.799,1
85.07,0.0136,0.0201,0.0471,0.0,0.0,0.55,0.0,-0.797,1
85.56,-0.0509,-0.056,0.0366,0.0997,0.0105,0.55,0.0,-0.798,1
86.07,-0.0433,-0.0633,0.0401,0.0105,0.0035,0.55,0.0,-0.792,1
86.57,-0.0296,-0.0602,0.0419,0.0141,0.0017,0.55,0.0,-0.798,1
87.07,-0.021,-0.0651,0.0384,0.0098,0.0035,0.55,0.0,-0.798,1
87.56,-0.0132,-0.0675,0.0401,0.0082,0.0017,0.55,0.0,-0.798,1
88.07,-0.0184,-0.0717,0.0436,0.0067,0.0035,0.437,0.0,-0.799,1
88.56,0.0374,-0.0482,0.0401,0.0605,0.0035,-0.188,0.0,-0.798,1
89.07,0.0374,-0.0482,0.0401,0.0,0.0,-0.25,0.0,-0.797,1
89.56,0.0374,-0.0482,0.0401,0.0,0.0,-0.25,0.0,-0.796,1
90.06,0.0874,0.0018,0.0401,0.0707,0.0,-0.25,0.0,-0.794,1
90.56,0.0927,-0.0041,0.0366,0.008,0.0035,-0.25,0.0,-0.795,1
91.07,0.0927,-0.0041,0.0366,0.0,0.0,-0.25,0.0,-0.796,1
91.57,0.0636,0.0059,0.0401,0.0307,0.0035,-0.25,0.0,-0.796,1
92.06,0.0614,0.0103,0.0401,0.005,0.0,-0.25,0.0,-0.795,1
92.57,0.0614,0.0103,0.0401,0.0,0.0,-0.25,0.0,-0.793,1
93.06,0.056,0.0104,0.0401,0.0053,0.0,-0.25,0.0,-0.791,1
93.57,0.056,0.0104,0.0401,0.0,0.0,-0.25,0.0,-0.791,1
94.07,0.0409,0.0156,0.0401,0.016,0.0,-0.25,0.0,-0.793,1
94.57,0.0279,0.0186,0.0436,0.0133,0.0035,-0.25,0.0,-0.793,1
95.06,0.0279,0.0186,0.0436,0.0,0.0,-0.25,0.0,-0.792,1
95.56,0.0305,0.0262,0.0401,0.008,0.0035,-0.25,0.0,-0.791,1
96.07,0.0126,0.0344,0.0366,0.0197,0.0035,-0.25,0.0,-0.789,1
96.57,0.0126,0.0344,0.0366,0.0,0.0,-0.25,0.0,-0.791,1
97.06,0.0109,0.0456,0.0401,0.0114,0.0035,-0.212,0.0,-0.792,1
97.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.791,0
98.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.788,0
98.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.787,0
99.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.787,0
99.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.788,0
100.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.789,0
100.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.787,0
101.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.787,0
101.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.784,0
102.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.785,0
102.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.787,0
103.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.787,0
103.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.787,0
104.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.785,0
104.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.784,0
105.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.785,0
105.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.786,0
106.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.785,0
106.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.784,0
107.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.783,0
107.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.785,0
108.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.785,0
108.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.783,0
109.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.782,0
109.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.782,0
110.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.784,0
110.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.783,0
111.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.78,0
111.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.779,0
112.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.778,0
112.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.78,0
113.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.779,0
113.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.777,0
114.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.779,0
114.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.78,0
115.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.878,0
115.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.877,0
116.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.877,0
116.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.879,0
117.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.778,0
117.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.876,0
118.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.876,0
118.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.777,0
119.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.778,0
119.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.777,0
120.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.876,0
120.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.875,0
121.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.777,0
121.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.878,0
122.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.876,0
122.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.775,0
123.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.873,0
123.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.875,0
124.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.776,0
124.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.875,0
125.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.774,0
125.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.873,0
126.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.872,0
126.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.872,0
127.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.874,0
127.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.773,0
128.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.87,0
128.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.869,0
129.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.871,0
129.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.871,0
130.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.869,0
130.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.869,0
131.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.871,0
131.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.87,0
132.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.868,0
132.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.868,0
133.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.767,0
133.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.871,0
134.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.868,0
134.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.867,0
135.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.868,0
135.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.868,0
136.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.868,0
136.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.763,0
137.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.766,0
137.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.868,0
138.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.867,0
138.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.865,0
139.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.866,0
139.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.867,0
140.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.866,0
140.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.866,0
141.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.866,0
141.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.867,0
142.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.768,0
142.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.86,0
143.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.865,0
143.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.866,0
144.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.866,0
144.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.866,0
145.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.864,0
145.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.864,0
146.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.865,0
146.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.863,0
147.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.862,0
147.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.864,0
148.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.865,0
148.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.864,0
149.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.861,0
149.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.864,0
150.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.864,0
150.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.86,0
151.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.861,0
151.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.861,0
152.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.863,0
152.56,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.862,0
153.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.859,0
153.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.859,0
154.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.86,0
154.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.86,0
155.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.858,0
155.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.856,0
156.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.856,0
156.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.857,0
157.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.857,0
157.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.855,0
158.07,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.854,0
158.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.855,0
159.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.855,0
159.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.854,0
160.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.852,0
160.57,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.853,0
161.06,0.0109,0.0456,0.0401,0.0,0.0,0.0,0.0,-0.854,0
